Synthetic_D_ORIXCOOR,Synthetic_D_ORIYCOOR,Synthetic_D_DESTXCOOR,Synthetic_D_DESTYCOOR,Synthetic_P_SEXE,Synthetic_P_GRAGE,Synthetic_D_HREDE
192849.6127128601,2613574.525952339,218046.31996154785,3348581.6539525986,2,18,20.289930564617016
401491.14179611206,2437869.3218529224,348222.68533706665,1918779.338002205,2,70,7.597092108574269
308761.7402076721,2573269.613146782,347048.77185821533,2751345.775425434,2,7,18.927257711506204
317897.7732658386,2972376.574039459,368725.2407073975,2099383.197069168,2,49,23.462490697143217
284658.65898132324,2846951.1278271675,223781.6159725189,2034765.755802393,2,64,8.868230060900594
291540.6708717346,2063820.353537798,397114.9210929871,3551843.6463475227,2,1,23.56469476806467
303107.03563690186,2204233.6807549,282123.6674785614,3172971.410512924,1,56,22.862749480642588
247162.82534599304,2392154.0980935097,275209.82670784,3731220.81553936,2,1,7.453874855075015
338201.5948295593,2800627.146601677,137849.334359169,1367607.7898144722,1,55,9.628362953631223
408614.6240234375,1654732.2780191898,452287.60290145874,2431755.7515203957,1,46,2.8207618788012527
306053.9608001709,2005015.2386426928,292963.65427970886,3273585.975944996,2,12,16.864798932850878
375550.78315734863,2218516.620308161,351181.6625595093,3103777.048945427,2,6,13.200863356514796
228460.05010604855,2269159.553021193,219261.93284988403,2652490.3523921967,1,29,16.84359655266947
315976.59635543823,1472940.263837576,376775.8016586304,3155912.4390482903,1,40,20.633124608309867
287976.5157699585,1610387.484908104,418483.2935333252,2970117.0914173126,2,96,7.554371037999832
378829.47969436646,2956751.0344982147,381734.7412109375,2616600.422143936,1,67,3.992412538299932
269770.98631858826,3201837.004423141,292398.8525867462,1327929.8314452171,2,50,9.768571599672471
388336.6947174072,2608174.460351467,277391.964673996,3390216.321825981,1,77,18.69072571898295
281096.9178676605,2728276.910483837,348345.8523750305,4916364.713907242,2,28,2.167922432913273
410525.3939628601,2282612.31315136,394035.4232788086,1675063.3399784565,2,55,16.07129404062159
355392.7307128906,2273546.2461709976,223828.4294605255,2359750.9520053864,1,28,8.187577310477058
344957.04221725464,2391835.727572441,376109.1117858887,1974092.0108556747,1,35,21.061486066023633
296037.0903015137,1620619.9929714203,222629.39262390137,3429378.6484003067,2,39,2.5677762261657717
294515.9380435944,2492777.5326371198,278950.4532814026,3254943.10349226,1,95,11.953033914679361
382572.55601882935,2132889.9358808994,312904.9663543701,2151757.594436407,1,83,22.43050222819594
143066.0878419876,548245.7009404898,100827.18777656557,4208226.712226868,1,95,16.620492422963817
362224.5674133301,1907184.9625706675,310309.0887069702,2491596.870392561,1,38,18.537471724995292
399023.7956047058,2922990.6085133557,300733.78133773804,3859287.422001362,2,23,15.410509571742267
214650.7863998413,2071727.1664738653,162666.01729393005,2582625.914156437,2,62,15.176478600073052
350406.18228912354,2726215.912461281,329130.7215690613,2746874.8257160187,2,30,4.802540226316023
313507.8196525574,2689969.382762909,320885.14614105225,4301412.326335907,1,83,21.45922008681307
409437.6330375672,2833029.986858368,293666.80431365967,1801061.3026320934,1,13,8.478383184816815
230471.59957885745,3407697.340667248,307025.8502960205,3570594.4772958755,1,99,13.072683271264081
287393.67175102234,2545685.300022364,304986.6919517517,2435925.916016102,2,13,11.070744986193079
249101.90153121948,4160231.056392193,253863.1443977356,3307766.0026550293,1,8,16.0722540841438
189408.41007232663,1447991.147249937,214120.5852031708,2390334.706902504,1,27,23.243346183575422
320394.6952819824,3192245.519042015,227900.5949497223,2487916.1891043186,2,29,0.681023299817729
365131.9389343262,3000363.5142445564,358579.76722717285,2527641.0925984383,2,55,21.640019849927384
311242.5332069397,2798008.312046528,165400.7260799408,2964070.803999901,1,97,9.115928080984036
361094.642162323,3598271.3044285774,315976.8466949463,3669284.445524216,2,49,3.708095399596848
296546.9961166382,1277688.6847764254,270526.9043445587,4161893.556058407,1,68,21.776492036453323
254611.909866333,2923374.732792377,339458.4422111511,1253845.5311059952,1,69,15.333849242510079
321737.0157241821,2413701.2987434864,249025.74467659,2617566.543638706,2,91,8.457350494986244
323178.8282394409,2177590.869694948,473091.8531417847,2753884.176313877,1,73,1.2654548427452577
379545.307636261,3168056.69939518,198167.5033569336,1618769.8657214642,2,15,17.730347123635237
277803.77316474915,2438766.4783596992,222419.73328590396,2013931.9069683552,1,36,3.1834993561134315
327646.17252349854,1796981.358408928,316186.34510040283,2827265.676021576,1,22,14.078377758576568
243846.41695022583,2167776.5861153603,284095.7169532776,2009198.8597214224,1,64,11.819811499132996
265961.0335826874,2448643.151551485,301845.8251953125,2213084.1365754604,2,46,20.039742462599065
251953.00030708316,3051577.12841034,351185.0242614746,3347280.341207981,2,76,13.656422405320225
241280.36546707156,1922242.1143949032,266632.10439682007,2802306.1611652374,2,31,12.143505585204604
353551.3048171997,2089855.477541685,310415.91215133667,2456124.7058808804,1,76,16.534750782181526
227393.04947853088,2191873.3505010605,49970.83294391632,2827987.4382019043,2,84,6.1458305994874305
324258.2206726074,2669523.939847946,336609.5786094665,2228609.3634068966,2,15,14.507506389486378
430794.4540977478,3623038.757145405,229595.10731697085,2533452.654391527,2,97,23.83298902243035
169549.99613761902,1887634.535342455,254198.86755943295,1485586.5464806557,2,73,1.4354141887241172
243638.9570236206,2581906.292796135,227890.456199646,3024871.316075325,2,56,2.4464687888250594
233646.94166183472,2450004.4072568417,229626.75738334656,2903356.8422198296,2,51,23.825215165652523
425528.9559364319,2567907.164812088,334337.96215057373,2019539.020448923,2,60,15.571459976491477
371537.0182991028,3181447.222828865,269420.4216003418,3261890.676140785,1,34,21.677930865809724
394135.4875564575,2278573.044508696,395665.2765274048,2857305.6626319885,1,87,22.866141745043322
269709.7783088684,1284863.107889891,274149.33490753174,2585356.377184391,1,41,7.228672424712679
197609.60388183597,721526.1969864368,198805.17172813416,1436561.9207918644,1,18,8.505108438686479
373339.92767333984,2819846.5113043785,342587.97216415405,2014762.086391449,1,12,10.360911075471046
370446.5036392212,2761805.8220744133,311775.8278846741,2132321.701079607,2,78,22.08048293561715
286060.4350566864,2459495.57992816,310283.12492370605,2877616.233885288,1,57,20.01619542388412
246773.97656440732,3211559.079825878,217765.58208465576,2278941.265553236,2,38,14.324820985987571
324081.6955566406,2697799.5849251747,250428.28965187076,2079830.9348523617,1,35,3.5686682885464873
320630.65814971924,3942206.2749266624,276786.7510318756,2912922.637760639,2,42,20.54083403471986
327851.70125961304,2831702.372610569,160320.1036453247,2755102.3029088974,2,21,15.647671577082019
342700.01697540283,1925061.1156225204,228741.2350177765,2401490.8258914948,2,25,12.833409901471391
241604.32267189023,2325852.7489602566,191695.4939365387,3566791.463434696,1,2,8.96277241933321
252284.8074436188,1778040.7590568066,370760.5366706848,2238654.243886471,1,50,9.803600457703345
236429.7871589661,2148238.85089159,384221.5781211853,3535757.5246691704,2,58,10.044398991911795
285527.05097198486,2536233.579605818,231759.5427036285,2286144.3603634834,2,42,16.014463819569393
223980.15308380127,2254833.797067404,271809.7155094147,2378204.514801502,2,85,5.39000667555974
298871.09446525574,1664077.5690972805,236005.3186416626,2785954.577803612,1,47,21.835118479807544
264001.0361671448,1618039.6931767464,305346.3582992554,2357507.9842805862,2,76,19.334440020823752
306249.2256164551,1693492.8950071335,156200.28424263,2629516.601026058,2,74,21.31019676921602
331247.9500770569,1917621.9189465048,212832.92818069455,2382840.3076529503,2,64,5.92199923673761
223839.2298221588,2460663.2443368435,227433.6044788361,2935903.729081154,1,89,11.71768455372214
264094.7525501251,2304460.7577621937,306650.73442459106,1634787.9399061203,1,31,20.90488395526324
361229.03871536255,2268067.887723446,119144.93191242218,2608405.668914318,1,74,3.053741155856762
286907.6554775238,2498961.138367653,197457.5583934784,3180006.756782532,1,28,23.919207798749365
185162.65201568604,2615518.084704876,282961.26770973206,3083673.8314032555,2,19,23.158436991323
411810.2436065674,3177241.734802723,378767.57431030273,2059643.9194977283,1,9,6.89516618780734
190151.93629264832,2055470.5437719824,250970.54290771484,3535046.1607575417,2,10,3.0281433323921925
293025.0232219696,3079164.652764797,225720.8173274994,3257684.270620346,1,4,0.6450381611974662
307388.12732696533,2802804.972231388,240300.28629302976,3745773.1925845146,1,13,12.751457422394356
370055.6879043579,2374763.4524405003,368937.0279312134,2269452.3866176605,1,34,6.696248522247348
279920.6440448761,1037320.011779666,367628.7894248962,1866651.59368515,1,37,6.325968123044212
342902.32706069946,2717512.867391109,292417.18101501465,1045713.4025245904,2,59,9.66874314694596
186064.80407714844,2407559.2860877514,273192.53730773926,2815978.967010975,1,77,22.63106794603166
380421.99659347534,2146611.063092947,362683.9046478272,3646954.163491726,1,42,9.367712056480716
265139.0438079834,1789966.502845287,376441.7414665222,3116825.9586691856,1,30,22.866211201872563
285706.3834667206,2631159.5274806023,327097.1779823303,2637936.4461898804,2,8,7.592659222369814
377532.470703125,2520811.7237985134,257375.6401538849,2630978.4752726555,2,37,14.2759496862821
354148.579120636,2957786.273896694,289981.8067550659,2815076.458454132,1,30,18.21198699630032
243859.79223251343,2864579.863250256,260150.4032611847,2671872.725248337,1,65,12.681090065605039
336536.6940498352,2326385.5073153973,294569.3140029907,2727486.336231232,2,93,1.4676943557806745
257284.40928459167,2324581.866443157,241203.7258148193,2264723.6210107803,2,51,9.246693166845063
357284.76095199585,3133213.018476963,396001.9474029541,1964732.6515316963,2,50,20.18258195299063
282647.1095085144,2803543.860971928,223919.588804245,3470058.816373348,2,8,20.57792550713675
371313.82274627686,1663476.7632484436,318060.0290298462,1715361.371576786,2,12,23.440403736193197
413762.5699043274,1974028.550833464,182831.6335678101,3709729.1232943535,1,8,19.433237589875763
311998.2008934021,1708982.3395609856,209805.8407306671,2281880.1527023315,2,69,7.670874851172906
134649.68252182007,3034749.6713399887,313783.9798927307,2619474.6259450912,1,54,18.921233121947214
247455.8298587799,2324747.627079487,215165.30561447144,3231153.393864632,2,26,9.350586353910556
396209.8722457886,2073284.3072116373,350604.4511795044,3576128.802895546,1,50,4.354131627685869
196260.0057125092,3220850.5445718765,294214.3862247467,2539898.969322443,2,8,4.159698844963465
278938.1330013275,2485953.5158872604,283076.4238834381,2421154.410749674,2,77,16.398840433798213
394861.0072135925,2348846.991032362,313357.32984542847,3223315.5459165573,2,30,8.798681548100493
270206.48765563965,3015084.0985774994,263230.2408218384,2266681.7067563534,2,31,16.88157903560069
392103.5532951355,3124060.7070326805,379208.815574646,3299556.875348091,1,91,2.911372347776702
371042.1686172485,3533232.886195183,302221.8351364136,2661906.902194023,2,48,12.313552856933772
295079.05888557434,1919134.867042303,359493.25609207153,2704790.27980566,2,99,10.856124941568275
307719.86293792725,3018505.740642548,336001.8973350525,2128454.768449068,1,80,3.4490792420055767
143594.2326784134,2763266.472995281,197481.4658164978,1818503.939628601,2,0,19.993160641405936
468159.8787307739,1495634.6381902697,382954.78868484497,2287666.330486536,1,85,9.000541767830601
219384.97471809387,2141699.1044580936,304906.6905975342,3185885.754406452,2,89,12.07370457096526
311895.3828811645,2402825.474262237,246877.20584869385,2150462.092489004,2,53,0.9949991200850946
201243.1209087372,2415806.489408016,250202.10790634155,3457336.534619332,1,15,14.130205964924553
294090.11054039,2132509.4815790653,201313.21597099304,2738657.4409604077,2,41,12.267709895251695
296764.0047073364,2367912.216693163,403184.6528053284,4708874.601960182,1,77,0.382586347219269
305326.0807991028,2205841.895341873,244125.74219703677,2208866.568207741,1,45,12.196733259901196
290948.9755630493,3260850.5434393883,323362.5774383545,3317764.855504036,1,14,2.736415043321552
323913.78927230835,2726178.601026535,284856.78482055664,3729404.176831245,1,32,15.197193144963308
188854.9273014069,2403509.772092104,303052.4973869324,2876704.8562169075,1,69,15.846526943593092
171902.25768089294,2624348.049819469,283778.7334918976,3100951.166510582,1,11,12.019754232985928
222741.6341304779,2203093.9999222755,227393.1210041046,1373729.923427105,2,67,17.448578940302866
222257.1198940277,2186352.9402315617,227202.79145240784,1588153.2339453695,2,59,12.958242160087353
428289.44969177246,2605911.0019207,449743.1879043579,1446210.5966508389,2,3,6.90888816664661
197431.05816841123,2638044.098854065,291101.71842575073,2861119.0747618675,1,40,17.67208504620187
276818.3116912842,2461374.7611641884,218252.33149528503,2581465.8955335617,1,16,22.964389793459407
364352.9539108277,2739651.3931155205,188045.20416259769,1892451.9920647144,2,5,2.353984394815751
281944.20981407166,1974981.0628294945,320244.6703910828,2974250.0973939896,2,43,19.669636321649577
386279.082775116,2945793.094277382,210027.23026275635,1940625.030130148,2,90,5.746820500618335
261333.81175994876,2277007.6463222504,321307.5404167176,2919547.2524166107,2,54,11.761468875863832
279053.87926101685,2131766.158282757,277056.0448169708,2654886.235833168,1,69,20.45355741515589
236622.44129180908,1432007.173269987,310296.28562927246,2958232.7877879143,2,70,18.015566984828517
317766.80994033813,1823114.3484711647,289796.1621284485,2011666.3077175615,1,60,23.565858770632392
336513.3409500122,3661885.159850121,243432.40904808044,2735856.330871582,2,70,23.250490145501963
347005.8207511902,2356683.1569075584,282947.55268096924,2957634.8873376846,2,36,11.978054305215547
370916.3908958435,2465358.521401882,236829.48994636536,3787402.6613235474,1,28,17.554417163954255
355421.7700958252,2236267.382472753,178022.54009246826,2676598.738372326,2,11,0.9756313770466835
295434.70191955566,3634504.989206791,207888.45467567444,3907851.924300194,2,56,22.32559901750882
336340.89279174805,3832519.2200541496,278383.30912590027,2335000.9316802025,2,1,15.066801239586605
310131.5264701843,1290281.6762924194,231746.54293060303,2960627.7537345886,2,18,9.176473386306188
389323.06814193726,3253089.1533494,310060.82344055176,4234832.823514938,2,37,16.29887027756026
316661.45372390747,2105767.4282193184,255411.29755973816,3061530.71820736,2,26,21.799578565867908
218179.9833774567,2782151.5639424324,345344.85387802124,3791507.224977016,2,45,5.991838344949221
